Unnamed: 0,id,contexts,question,ground_truth,label,source_ds,answer,retrieved_documents
11135,halueval-7235,"Vampire is a 24 issue series, created by writer J. M. DeMatteis, that appeared in American comic book ""House of Mystery"" between 1981 and 1983.The House of Mystery is the name of several horror, fantasy, and mystery anthology comic book magazine series published by DC Comics.","Vampire is a 24 issue series, created by writer J. M. DeMatteis, that appeared in American comic book ""House of Mystery"" between 1981 and 1983, House of Mystery is the name of several horror, fantasy, and mystery anthology comic book magazine series published by ?",DC Comics,PASS,halueval, DC Comics,"[{'content': 'Vampire is a 24 issue series, created by writer J. M. DeMatteis, that appeared in American comic book ""House of Mystery"" between 1981 and 1983.The House of Mystery is the name of several horror, fantasy, and mystery anthology comic book magazine series published by DC Comics.', 'score': 6.3984375, 'rank': 1, 'document_id': '7f6a5597-3cb1-47e9-a175-887eda1086b6', 'passage_id': 0}]"
11138,halueval-7238," President Bill Clinton made a visit to San Diego in 1995 to sign the ""Goals 2000"" education bill and to visit O'Farrell because it was charter. She focuses on the impact individuals and groups outside the family have, for better or worse, on a child's well-being, and advocates a society which meets all of a child's needs.",What bill president Clinton sign at the school mentioned in his wifeâ€™s book about childhood influences?,Goals 2000,PASS,halueval," The ""Goals 2000"" education bill was the one President Bill Clinton signed during his visit to San Diego, as mentioned in Hillary Clinton's book about childhood influences.","[{'content': 'President Bill Clinton made a visit to San Diego in 1995 to sign the ""Goals 2000"" education bill and to visit O\'Farrell because it was charter. She focuses on the impact individuals and groups outside the family have, for better or worse, on a child\'s well-being, and advocates a society which meets all of a child\'s needs.', 'score': 4.265625, 'rank': 1, 'document_id': '91cbed2a-37f5-4884-841a-19adccf76a0c', 'passage_id': 0}]"
11139,halueval-7239,"The Best: Make the Music Go Bang! The album includes liner notes by Tony Alva, K. K. Barrett, Elissa Bello, Tito Larriva, Ray Manzarek, Paul Reubens, and Henry Rollins among others.Tony Alva (born September 2, 1957) is an American skateboard legend, entrepreneur, and musician, most prominently known as a pioneer of vertical skateboarding and as one of the original members of the Zephyr Competition Skateboarding Team, famously known as the Z-Boys.",The Best: Make the Music Go Bang! album included liner notes by an American skateboard legend most prominently known as a pioneer of what?,vertical skateboarding,PASS,halueval, Vertical skateboarding,"[{'content': 'The Best: Make the Music Go Bang! The album includes liner notes by Tony Alva, K. K. Barrett, Elissa Bello, Tito Larriva, Ray Manzarek, Paul Reubens, and Henry Rollins among others.Tony Alva (born September 2, 1957) is an American skateboard legend, entrepreneur, and musician, most prominently known as a pioneer of vertical skateboarding and as one of the original members of the Zephyr Competition Skateboarding Team, famously known as the Z-Boys.', 'score': 0.0537109375, 'rank': 1, 'document_id': '3cb43c97-57f2-4505-9287-50b3b3f8ea6e', 'passage_id': 0}]"
11141,halueval-7241," It is tied into and included on the DVD and Blu-ray Disc release of ""Up"", and Pixar Short Films Collection: Volume 2. Directed by Pete Docter, the film centers on an elderly widower named Carl Fredricksen (Ed Asner) and an earnest young ""Wilderness Explorer"" (a fictional youth group similar to the Boy Scouts) named Russell (Jordan Nagai).",Who was the director of the movie that Dug's Special Mission is included with on DVD?,Pete Docter,PASS,halueval, Pete Docter,"[{'content': 'It is tied into and included on the DVD and Blu-ray Disc release of ""Up"", and Pixar Short Films Collection: Volume 2. Directed by Pete Docter, the film centers on an elderly widower named Carl Fredricksen (Ed Asner) and an earnest young ""Wilderness Explorer"" (a fictional youth group similar to the Boy Scouts) named Russell (Jordan Nagai).', 'score': 1.47265625, 'rank': 1, 'document_id': 'e34a228f-3bbe-4a1e-b9f4-945372f9e5d2', 'passage_id': 0}]"
11142,halueval-7242," The first draft that the current incarnation of the Colts franchise participated in was 1953, in which they made halfback Billy Vessels of Oklahoma their first ever selection.Billy Dale Vessels (March 22, 1931 â€“ November 17, 2001) was a gridiron football player.",When was the player born who the Colts first drafted in 1953?,"March 22, 1931",PASS,halueval," Billy Vessels was born on March 22, 1931.","[{'content': 'The first draft that the current incarnation of the Colts franchise participated in was 1953, in which they made halfback Billy Vessels of Oklahoma their first ever selection.Billy Dale Vessels (March 22, 1931 â€“ November 17, 2001) was a gridiron football player.', 'score': 4.578125, 'rank': 1, 'document_id': '695924aa-4a56-482e-a841-8ff9b65e957d', 'passage_id': 0}]"
11143,halueval-7243," It was directed by Megan Griffiths, who co-wrote the screenplay with Richard B. Phillips and stars Jamie Chung, Matt O'Leary and Beau Bridges.Jamie Jilynn Chung (born April 10, 1983) is an American actress, blogger, and former reality television personality.","Which ""Eden"" star was born on April 10, 1983 ?",Jamie Chung,PASS,halueval, Jamie Chung,"[{'content': ""It was directed by Megan Griffiths, who co-wrote the screenplay with Richard B. Phillips and stars Jamie Chung, Matt O'Leary and Beau Bridges.Jamie Jilynn Chung (born April 10, 1983) is an American actress, blogger, and former reality television personality."", 'score': 2.8671875, 'rank': 1, 'document_id': 'a9cb259d-93ee-44e2-809b-ad255b58b02d', 'passage_id': 0}]"
11144,halueval-7244,"Michael Kenji Shinoda ( , born February 11, 1977) is an American musician, songwriter, record producer and graphic designer.Julien-K is an electronic rock band based in Long Beach, California, that began as a side project for electronic music created by Amir Derakh and Ryan Shuck from Orgy, alongside Anthony 'Fu' Valcic.","Who co-founded Linkin Park in 1996 and is the band's rhythm guitarist, Mike Shinoda or Julien-K?",Michael Kenji Shinoda,PASS,halueval," Michael Shinoda co-founded Linkin Park in 1996, not Julien-K.","[{'content': ""Michael Kenji Shinoda ( , born February 11, 1977) is an American musician, songwriter, record producer and graphic designer.Julien-K is an electronic rock band based in Long Beach, California, that began as a side project for electronic music created by Amir Derakh and Ryan Shuck from Orgy, alongside Anthony 'Fu' Valcic."", 'score': 6.828125, 'rank': 1, 'document_id': 'b60a4eec-47ba-4568-9cc5-0cca6c9ae702', 'passage_id': 0}]"
11146,halueval-7246,"Karla Leanne Homolka (born 4 May 1970), also known as Karla Leanne Teale and Leanne Bordelais, is a Canadian serial killer who, with her first husband Paul Bernardo, raped and murdered at least three minors.Paul Kenneth Bernardo (born 27 August 1964), also known as Paul Jason Teale, is a Canadian serial killer and serial rapist.",where are the killers from,Canadian serial killer,PASS,halueval, Karla Homolka and Paul Bernardo are both from Canada.,"[{'content': 'Karla Leanne Homolka (born 4 May 1970), also known as Karla Leanne Teale and Leanne Bordelais, is a Canadian serial killer who, with her first husband Paul Bernardo, raped and murdered at least three minors.Paul Kenneth Bernardo (born 27 August 1964), also known as Paul Jason Teale, is a Canadian serial killer and serial rapist.', 'score': 4.36328125, 'rank': 1, 'document_id': '69dda9a3-fc49-4f89-a74f-30491c3b459f', 'passage_id': 0}]"
11147,halueval-7247," Its first issue appeared in late 2003, featuring news of Bob Fairfoull's split from Idlewild, but its best known 'exclusive' was the first ever interview with Glasgow-based pop superstars Franz Ferdinand. The band's original lineup was composed of Alex Kapranos (lead vocals and guitar, keyboard), Nick McCarthy (rhythm guitar, keyboards and backing vocals), Bob Hardy (bass guitar), and Paul Thomson (drums, percussion and backing vocals).",Who was teh lead vocalist of the band featured in Is This Music magazine's most famous interview?,Alex Kapranos,PASS,halueval, Alex Kapranos,"[{'content': ""Its first issue appeared in late 2003, featuring news of Bob Fairfoull's split from Idlewild, but its best known 'exclusive' was the first ever interview with Glasgow-based pop superstars Franz Ferdinand. The band's original lineup was composed of Alex Kapranos (lead vocals and guitar, keyboard), Nick McCarthy (rhythm guitar, keyboards and backing vocals), Bob Hardy (bass guitar), and Paul Thomson (drums, percussion and backing vocals)."", 'score': 1.8798828125, 'rank': 1, 'document_id': '3ef3725f-c2e8-4241-8826-841a48a18f17', 'passage_id': 0}]"
11149,halueval-7249,"Graham Bonnet (born 23 December 1947) is an English rock singer and songwriter.John Corabi (born April 26, 1959) is a hard rock singer and guitarist who has worked with such bands as Angora, The Scream, MÃ¶tley CrÃ¼e, Union and ESP (both with former Kiss lead guitarist Bruce Kulick), Ratt (as a guitarist), Twenty 4 Seven (with his then Ratt bandmate Bobby Blotzer), Zen Lunatic, Brides of Destruction, and Angel City Outlaws (with his then Ratt bandmates Robbie Crane and Bobby Blotzer, and former Ratt guitarist Keri Kelli, who he replaced in Ratt).","Graham Bonnet and John Corabi, have which mutual occupation?",rock singer,PASS,halueval, Rock Singer,"[{'content': 'Graham Bonnet (born 23 December 1947) is an English rock singer and songwriter.John Corabi (born April 26, 1959) is a hard rock singer and guitarist who has worked with such bands as Angora, The Scream, MÃ¶tley CrÃ¼e, Union and ESP (both with former Kiss lead guitarist Bruce Kulick), Ratt (as a guitarist), Twenty 4 Seven (with his then Ratt bandmate Bobby Blotzer), Zen Lunatic, Brides of Destruction, and Angel City Outlaws (with his then Ratt bandmates Robbie Crane and Bobby Blotzer, and former Ratt guitarist Keri Kelli, who he replaced in Ratt).', 'score': 4.69921875, 'rank': 1, 'document_id': 'e7ffd0b3-5cc3-4eb5-806b-1d846dd5a8e7', 'passage_id': 0}]"
